,Date,location,groupPublished,Org,cl_topic.langfre,keywordType-place.langfre,cl_topic.default,keywordType-place.default,th_external-place-departements.default,th_external-place-departements.langfre,th_external-place-ore.default,th_otherKeywords-place.default,th_otherKeywords-place.langfre,th_external-place-thematiques.default,th_external-place-ore.langfre,th_external-place-thematiques.langfre,resourceTitleObject.default,cl_useConstraints.default,uuid,format,owner,recordOwner,standardNameObject.default,ZAA,ZAAJ,ZAAR,ZAEU,ZAS,ZAM,ZABRI,ZABR,ZAL,ZAPygar,Year,long,lat
2810,2014-06-12 11:04:09+00:00,"{
  ""coordinates"": [
    -1.4813394999999998,
    48.436252
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal","Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal",-,-,-,-,-,-,-,-,"Relevés de banques de graines en bandes enherbées expérimentales (Pleine-Fougères, 2010) - Zone Atelier Armorique ZAAr",-,909cefb9-ba90-41b4-9ef2-6559fec6a1fb,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.4813394999999998,48.436252
2811,2014-06-12 10:25:30+00:00,"{
  ""coordinates"": [
    -1.4813394999999998,
    48.436252
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal","Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal",-,-,-,-,-,-,-,-,"Suivi floristiques en exclos (Marais de Sougeal, 2007-2011) - Zone Atelier Armorique ZAAr",-,087c0c24-9d42-4874-9eae-4942d1d023e2,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.4813394999999998,48.436252
2812,2014-06-12 09:50:23+00:00,"{
  ""coordinates"": [
    -1.507003,
    48.445865
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal","Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal",-,-,-,-,-,-,-,-,"Suivi du Luronium natans (Marais de Sougéal, 2006 - ...) - Zone Atelier Armorique ZAAr",-,3254db15-c966-434e-9d99-baa5cec45aeb,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.507003,48.445865
2813,2014-06-12 09:38:57+00:00,"{
  ""coordinates"": [
    -1.4813394999999998,
    48.436252
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal","Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal",-,-,-,-,-,-,-,-,Suivi floristique -observation aquatique- (Marais de Sougéal) - Zone Atelier Armorique ZAAr,-,bcf3d726-ebce-4a8a-b5e6-b1366b212d52,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.4813394999999998,48.436252
2814,2014-06-11 09:47:41+00:00,-,all,non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Catalogue d'attributs - Occupation du sol (baie du Mont Saint-Michel),-,fb380917-f1e7-429b-b562-6d67dccaa0e6,non renseigné,101,Amandine Henon,-,,,,,,,,,,,2014,0.0,0.0
2815,2014-06-11 09:42:25+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",-,-,-,-,-,-,-,-,"Occupation du sol (baie du Mont Saint-Michel, Marais du Couesnon, 2008) - Zone Atelier Armorique ZAAr",-,70bdd464-9378-48a8-9843-fa662e8e8b8b,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2816,2014-06-11 09:26:21+00:00,-,"zaar, all, intranet",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Catalogue d'attributs - Localisation relevés phytosociologiques (baie du Mont Saint-Michel) - Zone Atelier Armorique ZAAr,-,23d8e7dd-41ae-417f-bc7c-44174ae88ece,non renseigné,107,Test Workflow,-,,,1,,,,,,,,2014,0.0,0.0
2817,2014-06-11 08:36:16+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon",-,-,-,-,-,-,-,-,"Habitats naturels et localisation des relevés phytosociologiques (baie du Mont Saint-Michel, Marais du Couesnon, 2008) - Zone Atelier Armorique ZAAr",-,f70bd4d4-05b4-4d58-ae76-252f1dcfbdce,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2818,2014-06-10 15:58:28+00:00,-,"zaar, all, intranet",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Catalogue d'attributs - Réseaux hydrographiques (Mont Saint-Michel) - Zone Atelier Armorique ZAAr,-,826dce44-b14a-42f5-bbbb-71ac0f5382b4,non renseigné,107,Test Workflow,-,,,1,,,,,,,,2014,0.0,0.0
2819,2014-06-10 15:34:56+00:00,"{
  ""coordinates"": [
    -1.5163,
    48.517799999999994
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon.","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon.",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais du Couesnon, 2008) - Zone Atelier Armorique ZAAr",-,d6e41533-8fe3-489a-8dad-19ba73a5ec47,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.5163,48.517799999999994
2820,2014-06-10 15:28:42+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal Privé.","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal Privé.",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais de Sougéal Privé, 2008) - Zone Atelier Armorique ZAAr",-,daa8b3c4-2be8-489c-8773-f9313c027726,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2821,2014-06-10 15:26:12+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal Communal","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal Communal",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais de Sougéal Communal, 2008) - Zone Atelier Armorique ZAAr",-,2bbfc264-fb79-4cf4-a46b-c71b78cfca60,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2822,2014-06-10 15:20:39+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais du Mesnil, 2008) - Zone Atelier Armorique ZAAr",-,a7692719-3302-4802-bbe7-7b6d1e220799,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2823,2014-06-10 15:15:00+00:00,"{
  ""coordinates"": [
    -1.4813394999999998,
    48.436252
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal","Biologie, faune et flore","France, Normandie, Baie du mont St-Michel, site du Marais de Saugeal",-,-,-,-,-,-,-,-,"Suivi des caractéristiques physiques -observation aquatique- (Marais de Sougéal, 2010) - Zone Atelier Armorique ZAAr",-,4eaef890-0cf3-4d5a-9384-303585dd051d,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.4813394999999998,48.436252
2824,2014-06-10 15:05:00+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de la Folie","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais de la Folie",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais de la Folie, 2008) - Zone Atelier Armorique ZAAr",-,4a01b8ab-07b7-4e68-ae18-673f393573f4,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2825,2014-06-10 14:37:05+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,"Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey","Eaux intérieures, Hydrographie","France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",-,-,-,-,-,-,-,-,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais d'Aucey-Boucey, 2008) - Zone Atelier Armorique ZAAr",-,ee748b5a-5a7d-4dbf-a092-4e65441a265f,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2826,2014-06-10 13:49:48+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Couesnon",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais du Couesnon, 2008) - Zone Atelier Armorique ZAAr",-,bb7ed472-509e-4f8b-8353-60a4abb75445,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2827,2014-06-06 15:59:07+00:00,"{
  ""coordinates"": [
    3.25,
    43.9
  ],
  ""type"": ""Point""
}",all,géosciences rennes umr6118 cnrs université de rennes1,"Sciences de la terre, géosciences",Larzac,"Sciences de la terre, géosciences",Larzac,-,-,-,Larzac,Larzac,-,-,-,SNO H+ : Site de Larzac,-,18c80e7f-79f8-4cd7-b142-2d5316df4bbc,kml,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2014,3.25,43.9
2828,2014-06-06 15:36:17+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey_ Partie Aucey",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey_ Partie Aucey",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais d'Aucey-Boucey, Partie Aucey) - Zone Atelier Armorique ZAAr",-,b12bb665-b63f-4037-a8d8-469eba061144,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2829,2014-06-06 15:12:37+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey_ Partie Boucey",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey_ Partie Boucey",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais d'Aucey-Boucey, Partie Boucey, 2008) - Zone Atelier Armorique ZAAr",-,3611522b-ade5-444f-9b3a-b2d8031c6446,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2830,2014-06-06 15:10:53+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais du Mesnil, 2008) - Zone Atelier Armorique ZAAr",-,7d02932e-9ecb-4143-9c2b-71390af27ea4,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2831,2014-06-06 15:02:01+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais d'Aucey-Boucey, 2008) - Zone Atelier Armorique ZAAr",-,09d94cb7-7ac7-41e4-9576-e8fb27036513,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2832,2014-06-06 14:58:39+00:00,"{
  ""coordinates"": [
    -1.51675,
    48.520849999999996
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal commune",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal commune",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais de Sougéal communal, 2008) - Zone Atelier Armorique ZAAr",-,a2618fdf-ea6e-43ad-b93c-e67279c59ac1,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.51675,48.520849999999996
2833,2014-06-06 14:54:45+00:00,"{
  ""coordinates"": [
    -1.50605,
    48.51105
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"Baie du Mont Saint-Michel, France, Normandie, Baie du mont St-Michel, site du Marais de Sougeal privé",Carte de référence de la couverture terrestre,"Baie du Mont Saint-Michel, France, Normandie, Baie du mont St-Michel, site du Marais de Sougeal privé",-,-,-,Baie du Mont Saint-Michel,Baie du Mont Saint-Michel,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais de Sougéal privé, 2008) - Zone Atelier Armorique ZAAr",-,d31c4000-41ff-4bba-afc4-e792a4381023,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.50605,48.51105
2834,2014-06-06 14:18:57+00:00,-,"zaar, all, intranet",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Catalogue d'attributs - Réseaux bocagers (mont St-Michel) - Zone Atelier Armorique ZAAr,-,0c4b1cab-fcdb-4120-b7b4-e616c87c6d76,non renseigné,107,Test Workflow,-,,,1,,,,,,,,2014,0.0,0.0
2835,2014-06-06 12:53:24+00:00,"{
  ""coordinates"": [
    -1.48325,
    48.48495
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site de la marais de la Folie",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site de la marais de la Folie",-,-,-,-,-,-,-,-,"Résaux bocagers (baie du Mont Saint-Michel, Marais de la Folie, 2008) - Zone Atelier Armorique ZAAr",-,c00a0e07-0e41-44a3-af80-333fcec3e791,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.48325,48.48495
2836,2014-06-06 11:12:03+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais du Mesnil",-,-,-,-,-,-,-,-,"Habitats CORINE Biotopes (baie du Mont Saint-Michel, Marais du Mesnil, 2008) - Zone Atelier Armorique ZAAr",-,b586fed9-deee-48e2-af08-5b191b9be19f,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2837,2014-06-06 11:09:59+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}",all,ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais d'Aucey-Boucey",-,-,-,-,-,-,-,-,"Habitats CORINE Biotopes (baie du Mont Saint-Michel, Marais d'Aucey-Boucey, 2008)",-,d81b6c1b-2f29-4fa8-a0d0-3e70ba5dd39f,esri shapefile,101,Amandine Henon,ISO 19115,,,,,,,,,,,2014,-1.426408,48.5049165
2838,2014-06-06 10:56:28+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal privé",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal privé",-,-,-,-,-,-,-,-,"Habitats CORINE Biotopes (baie du Mont Saint-Michel, Marais de Sougéal privé, 2008) - Zone Atelier Armorique ZAAr",-,bb71ae95-db48-4d5c-bb24-714ae71ef5ab,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2839,2014-06-06 10:47:07+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"Mont Saint-Michel, France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal communal",Carte de référence de la couverture terrestre,"Mont Saint-Michel, France, Normandie, Baie du mont St-Michel, site du Marais de Sougéal communal",-,-,-,Mont Saint-Michel,Mont Saint-Michel,-,-,-,"Habitats CORINE Biotopes (baie du Mont Saint-Michel, Marais de Sougéal communal, 2008) - Zone Atelier Armorique ZAAr",-,8ddd0828-7b2d-4f86-b63c-a004feb526f1,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2840,2014-06-06 10:26:49+00:00,-,"zaar, all, intranet",non renseigné,-,-,-,-,-,-,-,-,-,-,-,-,Catalogue d'attributs - Habitats CORINE Biotopes (mont St-Michel) - Zone Atelier Armorique ZAAr,-,e5647b44-bfff-458e-8804-38a4b21a8cd2,non renseigné,107,Test Workflow,-,,,1,,,,,,,,2014,0.0,0.0
2841,2014-06-06 09:32:11+00:00,"{
  ""coordinates"": [
    -1.426408,
    48.5049165
  ],
  ""type"": ""Point""
}","zaar, all, intranet",ecobio umr 6553,Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site de la marais de la folie",Carte de référence de la couverture terrestre,"France, Normandie, Baie du mont St-Michel, site de la marais de la folie",-,-,-,-,-,-,-,-,"Habitats (baie du Mont Saint-Michel, Marais de la Folie, 2008) - Zone Atelier Armorique ZAAr",-,df64c15a-0d24-436b-9a98-5c062ee6fbed,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.426408,48.5049165
2842,2014-06-05 17:03:48+00:00,"{
  ""coordinates"": [
    5.470000000000001,
    43.9
  ],
  ""type"": ""Point""
}",all,umr geosciences,"Sciences de la terre, géosciences",LSBB,"Sciences de la terre, géosciences",LSBB,-,-,-,LSBB,LSBB,-,-,-,SNO H+ : Site du LSBB,-,233f086c-5462-45ef-a29c-0a96fb02d9c1,kml,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2014,5.470000000000001,43.9
2843,2014-06-05 16:42:48+00:00,"{
  ""coordinates"": [
    0.3417495,
    46.579606999999996
  ],
  ""type"": ""Point""
}",all,géosciences rennes umr6118 cnrs université de rennes1,"Sciences de la terre, géosciences",Poitiers,"Sciences de la terre, géosciences",Poitiers,-,-,-,Poitiers,Poitiers,-,-,-,SNO H+ : Site de Poitiers,-,8425dbe1-5e4a-409f-a504-e1c891938680,kml,101,Amandine Henon,ISO 19115:2003/19139,,,,,,,,,,,2014,0.3417495,46.579606999999996
2844,2014-06-05 14:24:24+00:00,"{
  ""coordinates"": [
    -1.327531,
    48.392306500000004
  ],
  ""type"": ""Point""
}","zaar, all, intranet",umr6554 letg cnrs,Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",-,-,-,-,-,-,-,-,"Occupation parcellaire (Pleine-Fougères, Zone D, 2005) - Zone Atelier Armorique ZAAr",-,48ba49dc-c631-493b-9e14-a4dab5143f01,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.327531,48.392306500000004
2845,2014-06-05 14:22:15+00:00,"{
  ""coordinates"": [
    -1.327531,
    48.392306500000004
  ],
  ""type"": ""Point""
}","zaar, all, intranet",umr6554 letg cnrs,Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",-,-,-,-,-,-,-,-,"Occupation parcellaire (Pleine-Fougères, Zone D, 1996) - Zone Atelier Armorique ZAAr",-,47f50a5a-1b57-44e3-9aca-b1d9db6f358a,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.327531,48.392306500000004
2846,2014-06-05 14:20:35+00:00,"{
  ""coordinates"": [
    -1.55405,
    48.6023
  ],
  ""type"": ""Point""
}","zaar, all, intranet",umr6554 letg cnrs,Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",Carte de référence de la couverture terrestre,"France, Fougères, site de Pleine Fougères",-,-,-,-,-,-,-,-,"Occupation parcellaire (Pleine-Fougères, Zone D, 1982) - Zone Atelier Armorique ZAAr",-,b2036300-8605-4e28-af3e-a9c96858d1ac,esri shapefile,107,Test Workflow,ISO 19115,,,1,,,,,,,,2014,-1.55405,48.6023
